2021-06-14_101841 CO2: 395.13ppm, temp: 26.39'C, rh: 74.71%
2021-06-14_224542 CO2: 390.59ppm, temp: 26.35'C, rh: 70.84%
2021-06-14_225542 CO2: 393.07ppm, temp: 26.35'C, rh: 71.47%
2021-06-14_230542 CO2: 397.31ppm, temp: 26.32'C, rh: 70.47%
2021-06-14_231542 CO2: 399.11ppm, temp: 26.32'C, rh: 71.02%
2021-06-14_232542 CO2: 400.68ppm, temp: 26.36'C, rh: 71.61%
2021-06-14_233542 CO2: 401.64ppm, temp: 26.33'C, rh: 70.55%
2021-06-14_234542 CO2: 401.22ppm, temp: 26.36'C, rh: 71.09%
2021-06-14_235542 CO2: 403.34ppm, temp: 26.36'C, rh: 71.62%
2021-06-15_000542 CO2: 406.65ppm, temp: 26.36'C, rh: 70.48%
2021-06-15_001543 CO2: 406.85ppm, temp: 26.36'C, rh: 70.98%
2021-06-15_002543 CO2: 401.33ppm, temp: 26.38'C, rh: 71.46%
2021-06-15_003543 CO2: 406.54ppm, temp: 26.39'C, rh: 70.34%
2021-06-15_004543 CO2: 408.97ppm, temp: 26.39'C, rh: 70.71%
2021-06-15_005543 CO2: 408.70ppm, temp: 26.36'C, rh: 71.21%
2021-06-15_010543 CO2: 408.20ppm, temp: 26.11'C, rh: 69.74%
2021-06-15_011543 CO2: 428.52ppm, temp: 23.35'C, rh: 52.71%
2021-06-15_012543 CO2: 425.29ppm, temp: 20.02'C, rh: 66.84%
2021-06-15_013544 CO2: 426.75ppm, temp: 19.09'C, rh: 79.75%
2021-06-15_014544 CO2: 433.24ppm, temp: 19.27'C, rh: 79.35%
2021-06-15_015544 CO2: 434.43ppm, temp: 19.36'C, rh: 78.87%
2021-06-15_020544 CO2: 434.19ppm, temp: 19.33'C, rh: 78.82%
2021-06-15_021544 CO2: 434.08ppm, temp: 19.29'C, rh: 79.22%
2021-06-15_022544 CO2: 437.77ppm, temp: 19.25'C, rh: 79.47%
2021-06-15_023544 CO2: 439.65ppm, temp: 19.26'C, rh: 79.77%
2021-06-15_024544 CO2: 443.48ppm, temp: 19.22'C, rh: 79.80%
2021-06-15_025544 CO2: 443.17ppm, temp: 19.22'C, rh: 79.88%
2021-06-15_030545 CO2: 439.13ppm, temp: 19.16'C, rh: 80.15%
2021-06-15_031545 CO2: 439.98ppm, temp: 19.17'C, rh: 80.01%
2021-06-15_032545 CO2: 435.56ppm, temp: 19.16'C, rh: 80.18%
2021-06-15_033545 CO2: 439.47ppm, temp: 19.14'C, rh: 80.22%
2021-06-15_034545 CO2: 441.11ppm, temp: 19.17'C, rh: 80.26%
2021-06-15_035545 CO2: 445.20ppm, temp: 19.14'C, rh: 80.23%
2021-06-15_040545 CO2: 446.39ppm, temp: 19.13'C, rh: 80.41%
2021-06-15_041545 CO2: 451.90ppm, temp: 19.13'C, rh: 80.59%
2021-06-15_042546 CO2: 455.66ppm, temp: 19.14'C, rh: 80.40%
2021-06-15_043546 CO2: 455.16ppm, temp: 19.16'C, rh: 80.84%
2021-06-15_044546 CO2: 460.99ppm, temp: 19.16'C, rh: 80.96%
2021-06-15_045546 CO2: 459.47ppm, temp: 19.19'C, rh: 80.93%
2021-06-15_050546 CO2: 464.69ppm, temp: 19.20'C, rh: 80.85%
2021-06-15_051546 CO2: 463.44ppm, temp: 19.16'C, rh: 80.91%
2021-06-15_052546 CO2: 463.15ppm, temp: 19.17'C, rh: 80.86%
2021-06-15_053546 CO2: 462.45ppm, temp: 19.19'C, rh: 80.84%
2021-06-15_054546 CO2: 457.97ppm, temp: 19.19'C, rh: 80.96%
2021-06-15_055547 CO2: 460.99ppm, temp: 19.16'C, rh: 80.94%
2021-06-15_060547 CO2: 462.65ppm, temp: 19.16'C, rh: 80.97%
2021-06-15_061547 CO2: 460.15ppm, temp: 19.14'C, rh: 81.10%
2021-06-15_062547 CO2: 465.37ppm, temp: 19.16'C, rh: 81.04%
2021-06-15_063547 CO2: 460.48ppm, temp: 19.14'C, rh: 81.05%
2021-06-15_064547 CO2: 460.02ppm, temp: 19.14'C, rh: 81.04%
2021-06-15_065547 CO2: 461.18ppm, temp: 19.16'C, rh: 81.14%
2021-06-15_070547 CO2: 455.33ppm, temp: 19.14'C, rh: 81.03%
2021-06-15_071548 CO2: 450.84ppm, temp: 19.17'C, rh: 80.98%
2021-06-15_072548 CO2: 451.92ppm, temp: 19.17'C, rh: 80.98%
2021-06-15_073548 CO2: 442.33ppm, temp: 19.13'C, rh: 80.94%
2021-06-15_074548 CO2: 445.89ppm, temp: 19.13'C, rh: 80.86%
2021-06-15_075548 CO2: 445.00ppm, temp: 19.10'C, rh: 80.98%
2021-06-15_080556 CO2: 447.72ppm, temp: 19.16'C, rh: 81.00%
2021-06-15_081605 CO2: 445.64ppm, temp: 19.14'C, rh: 81.01%
2021-06-15_082613 CO2: 453.80ppm, temp: 19.14'C, rh: 80.94%
2021-06-15_083622 CO2: 450.92ppm, temp: 19.11'C, rh: 80.99%
2021-06-15_084630 CO2: 444.89ppm, temp: 19.13'C, rh: 80.95%
2021-06-15_085638 CO2: 440.81ppm, temp: 19.13'C, rh: 81.03%
2021-06-15_090645 CO2: 449.09ppm, temp: 19.61'C, rh: 85.19%
2021-06-15_091652 CO2: 439.60ppm, temp: 23.01'C, rh: 90.69%
2021-06-15_092658 CO2: 438.71ppm, temp: 25.84'C, rh: 76.20%
2021-06-15_093705 CO2: 429.39ppm, temp: 26.31'C, rh: 70.81%
2021-06-15_094712 CO2: 421.25ppm, temp: 26.18'C, rh: 69.93%
2021-06-15_095718 CO2: 416.30ppm, temp: 26.22'C, rh: 69.37%
2021-06-15_100725 CO2: 407.98ppm, temp: 26.26'C, rh: 68.79%
2021-06-15_101731 CO2: 405.97ppm, temp: 26.29'C, rh: 68.35%
2021-06-15_102738 CO2: 407.34ppm, temp: 26.33'C, rh: 68.00%
2021-06-15_103745 CO2: 408.45ppm, temp: 26.35'C, rh: 67.67%
2021-06-15_104751 CO2: 399.65ppm, temp: 26.35'C, rh: 67.32%
2021-06-15_105758 CO2: 399.89ppm, temp: 26.33'C, rh: 67.10%
2021-06-15_110805 CO2: 396.15ppm, temp: 26.31'C, rh: 66.97%
2021-06-15_111811 CO2: 397.97ppm, temp: 26.31'C, rh: 66.97%
2021-06-15_112818 CO2: 393.25ppm, temp: 26.25'C, rh: 67.13%
2021-06-15_113824 CO2: 391.37ppm, temp: 26.25'C, rh: 67.34%
2021-06-15_114831 CO2: 391.20ppm, temp: 26.24'C, rh: 67.35%
2021-06-15_115838 CO2: 395.07ppm, temp: 26.28'C, rh: 67.40%
2021-06-15_120844 CO2: 385.91ppm, temp: 26.29'C, rh: 67.46%
2021-06-15_121851 CO2: 384.35ppm, temp: 26.29'C, rh: 67.55%
2021-06-15_122857 CO2: 389.87ppm, temp: 26.32'C, rh: 67.64%
2021-06-15_123904 CO2: 387.80ppm, temp: 26.32'C, rh: 67.61%
2021-06-15_124911 CO2: 392.14ppm, temp: 26.36'C, rh: 67.72%
2021-06-15_125917 CO2: 388.48ppm, temp: 26.35'C, rh: 67.79%
2021-06-15_130924 CO2: 387.21ppm, temp: 26.31'C, rh: 67.81%
2021-06-15_131931 CO2: 385.08ppm, temp: 26.33'C, rh: 68.03%
2021-06-15_132937 CO2: 386.57ppm, temp: 26.26'C, rh: 68.20%
2021-06-15_133944 CO2: 382.09ppm, temp: 26.29'C, rh: 68.38%
2021-06-15_134951 CO2: 385.42ppm, temp: 26.26'C, rh: 68.49%
2021-06-15_135957 CO2: 381.91ppm, temp: 26.26'C, rh: 68.61%
2021-06-15_141004 CO2: 379.53ppm, temp: 26.26'C, rh: 68.64%
2021-06-15_142010 CO2: 377.85ppm, temp: 26.24'C, rh: 68.69%
2021-06-15_143017 CO2: 379.82ppm, temp: 26.28'C, rh: 68.82%
2021-06-15_144024 CO2: 378.07ppm, temp: 26.26'C, rh: 68.87%
2021-06-15_145030 CO2: 376.89ppm, temp: 26.31'C, rh: 68.97%
2021-06-15_150037 CO2: 377.49ppm, temp: 26.31'C, rh: 69.06%
2021-06-15_151044 CO2: 382.96ppm, temp: 26.32'C, rh: 69.22%
2021-06-15_152050 CO2: 382.23ppm, temp: 26.32'C, rh: 69.24%
2021-06-15_153057 CO2: 377.06ppm, temp: 26.33'C, rh: 69.29%
2021-06-15_154104 CO2: 383.28ppm, temp: 26.36'C, rh: 69.34%
2021-06-15_155110 CO2: 379.99ppm, temp: 26.32'C, rh: 69.29%
2021-06-15_160117 CO2: 376.63ppm, temp: 26.31'C, rh: 69.34%
2021-06-15_161124 CO2: 377.64ppm, temp: 26.25'C, rh: 69.38%
2021-06-15_162130 CO2: 378.82ppm, temp: 26.26'C, rh: 69.54%
2021-06-15_163137 CO2: 376.02ppm, temp: 26.28'C, rh: 69.62%
2021-06-15_164143 CO2: 378.30ppm, temp: 26.29'C, rh: 69.64%
2021-06-15_165150 CO2: 377.79ppm, temp: 26.28'C, rh: 69.77%
2021-06-15_170157 CO2: 381.80ppm, temp: 26.28'C, rh: 71.23%
2021-06-15_171203 CO2: 379.18ppm, temp: 26.28'C, rh: 70.62%
2021-06-15_172210 CO2: 376.05ppm, temp: 26.26'C, rh: 71.62%
2021-06-15_173217 CO2: 381.30ppm, temp: 26.28'C, rh: 71.04%
2021-06-15_174223 CO2: 380.57ppm, temp: 26.31'C, rh: 70.77%
2021-06-15_175230 CO2: 374.79ppm, temp: 26.29'C, rh: 70.74%
2021-06-15_180237 CO2: 379.02ppm, temp: 26.32'C, rh: 70.73%
2021-06-15_181243 CO2: 380.63ppm, temp: 26.32'C, rh: 70.67%
2021-06-15_182250 CO2: 374.74ppm, temp: 26.35'C, rh: 70.59%
2021-06-15_183257 CO2: 377.66ppm, temp: 26.39'C, rh: 71.37%
2021-06-15_184303 CO2: 374.93ppm, temp: 26.39'C, rh: 70.86%
2021-06-15_185310 CO2: 380.99ppm, temp: 26.36'C, rh: 70.44%
2021-06-15_190317 CO2: 382.91ppm, temp: 26.35'C, rh: 71.39%
2021-06-15_191323 CO2: 386.67ppm, temp: 26.32'C, rh: 70.73%
2021-06-15_192330 CO2: 387.69ppm, temp: 26.31'C, rh: 70.56%
2021-06-15_193337 CO2: 389.04ppm, temp: 26.31'C, rh: 70.91%
2021-06-15_194343 CO2: 387.58ppm, temp: 26.33'C, rh: 71.54%
2021-06-15_195350 CO2: 388.90ppm, temp: 26.32'C, rh: 70.71%
2021-06-15_200356 CO2: 392.46ppm, temp: 26.33'C, rh: 71.39%
2021-06-15_201403 CO2: 392.90ppm, temp: 26.35'C, rh: 70.45%
2021-06-15_202410 CO2: 389.90ppm, temp: 26.36'C, rh: 70.90%
2021-06-15_203416 CO2: 392.83ppm, temp: 26.38'C, rh: 71.37%
2021-06-15_204423 CO2: 392.27ppm, temp: 26.38'C, rh: 71.07%
2021-06-15_205430 CO2: 389.58ppm, temp: 26.39'C, rh: 70.57%
2021-06-15_210430 CO2: 388.53ppm, temp: 26.40'C, rh: 70.89%
2021-06-15_211430 CO2: 390.51ppm, temp: 26.40'C, rh: 71.26%
2021-06-15_212430 CO2: 394.43ppm, temp: 26.42'C, rh: 71.37%
2021-06-15_213430 CO2: 393.41ppm, temp: 26.40'C, rh: 70.58%
2021-06-15_214430 CO2: 395.25ppm, temp: 26.42'C, rh: 70.18%
2021-06-15_215430 CO2: 389.86ppm, temp: 26.39'C, rh: 70.36%
2021-06-15_220430 CO2: 385.26ppm, temp: 26.33'C, rh: 70.53%
2021-06-15_221430 CO2: 392.52ppm, temp: 26.33'C, rh: 70.87%
2021-06-15_222430 CO2: 394.22ppm, temp: 26.36'C, rh: 70.82%
2021-06-15_223431 CO2: 390.21ppm, temp: 26.38'C, rh: 70.67%
2021-06-15_224431 CO2: 390.74ppm, temp: 26.38'C, rh: 70.68%
2021-06-15_225431 CO2: 387.06ppm, temp: 26.35'C, rh: 70.25%
2021-06-15_230431 CO2: 387.12ppm, temp: 26.36'C, rh: 70.02%
2021-06-15_231431 CO2: 389.83ppm, temp: 26.38'C, rh: 69.87%
2021-06-15_232431 CO2: 393.22ppm, temp: 26.40'C, rh: 70.84%
2021-06-15_233431 CO2: 395.50ppm, temp: 26.40'C, rh: 69.83%
2021-06-15_234431 CO2: 398.36ppm, temp: 26.43'C, rh: 68.47%
2021-06-15_235431 CO2: 393.76ppm, temp: 26.43'C, rh: 67.74%
2021-06-16_000431 CO2: 390.77ppm, temp: 26.43'C, rh: 67.30%
2021-06-16_001432 CO2: 392.81ppm, temp: 26.43'C, rh: 66.91%
2021-06-16_002432 CO2: 388.54ppm, temp: 26.46'C, rh: 66.48%
2021-06-16_003432 CO2: 394.47ppm, temp: 26.42'C, rh: 66.23%
2021-06-16_004432 CO2: 395.84ppm, temp: 26.40'C, rh: 66.03%
2021-06-16_005432 CO2: 398.65ppm, temp: 26.36'C, rh: 65.92%
2021-06-16_010432 CO2: 399.53ppm, temp: 26.13'C, rh: 65.45%
2021-06-16_011432 CO2: 419.17ppm, temp: 23.85'C, rh: 51.61%
2021-06-16_012432 CO2: 416.02ppm, temp: 20.42'C, rh: 64.15%
2021-06-16_013432 CO2: 420.52ppm, temp: 19.17'C, rh: 78.74%
2021-06-16_014432 CO2: 424.49ppm, temp: 19.33'C, rh: 79.00%
2021-06-16_015433 CO2: 424.34ppm, temp: 19.38'C, rh: 77.98%
2021-06-16_020433 CO2: 429.11ppm, temp: 19.34'C, rh: 78.04%
2021-06-16_021433 CO2: 430.67ppm, temp: 19.30'C, rh: 78.68%
2021-06-16_022433 CO2: 423.47ppm, temp: 19.29'C, rh: 78.84%
2021-06-16_023433 CO2: 421.25ppm, temp: 19.27'C, rh: 78.82%
2021-06-16_024433 CO2: 423.89ppm, temp: 19.25'C, rh: 79.06%
2021-06-16_025433 CO2: 423.72ppm, temp: 19.23'C, rh: 78.89%
2021-06-16_030433 CO2: 425.95ppm, temp: 19.20'C, rh: 79.08%
2021-06-16_031433 CO2: 426.08ppm, temp: 19.20'C, rh: 78.95%
2021-06-16_032433 CO2: 431.45ppm, temp: 19.20'C, rh: 78.80%
2021-06-16_033433 CO2: 430.94ppm, temp: 19.19'C, rh: 78.68%
2021-06-16_034433 CO2: 435.16ppm, temp: 19.20'C, rh: 78.65%
2021-06-16_035434 CO2: 431.00ppm, temp: 19.20'C, rh: 78.40%
2021-06-16_040434 CO2: 431.74ppm, temp: 19.22'C, rh: 78.17%
2021-06-16_041434 CO2: 437.79ppm, temp: 19.20'C, rh: 77.96%
2021-06-16_042434 CO2: 433.29ppm, temp: 19.20'C, rh: 77.65%
2021-06-16_043434 CO2: 430.57ppm, temp: 19.19'C, rh: 77.49%
2021-06-16_044434 CO2: 434.72ppm, temp: 19.22'C, rh: 77.18%
2021-06-16_045434 CO2: 431.25ppm, temp: 19.23'C, rh: 77.11%
2021-06-16_050434 CO2: 434.67ppm, temp: 19.22'C, rh: 76.90%
2021-06-16_051434 CO2: 431.03ppm, temp: 19.22'C, rh: 76.76%
2021-06-16_052434 CO2: 430.80ppm, temp: 19.20'C, rh: 76.64%
2021-06-16_053434 CO2: 433.35ppm, temp: 19.22'C, rh: 76.47%
2021-06-16_054434 CO2: 428.61ppm, temp: 19.22'C, rh: 76.37%
2021-06-16_055435 CO2: 429.15ppm, temp: 19.19'C, rh: 76.22%
2021-06-16_060435 CO2: 425.15ppm, temp: 19.19'C, rh: 76.14%
2021-06-16_061435 CO2: 427.46ppm, temp: 19.20'C, rh: 76.12%
2021-06-16_062435 CO2: 431.26ppm, temp: 19.22'C, rh: 75.98%
2021-06-16_063435 CO2: 438.73ppm, temp: 19.25'C, rh: 75.76%
2021-06-16_064435 CO2: 434.30ppm, temp: 19.30'C, rh: 75.63%
2021-06-16_065435 CO2: 431.46ppm, temp: 19.27'C, rh: 75.45%
2021-06-16_070435 CO2: 430.50ppm, temp: 19.25'C, rh: 75.35%
2021-06-16_071435 CO2: 431.63ppm, temp: 19.23'C, rh: 75.28%
2021-06-16_072435 CO2: 436.03ppm, temp: 19.20'C, rh: 75.22%
2021-06-16_073435 CO2: 438.36ppm, temp: 19.20'C, rh: 75.10%
2021-06-16_074436 CO2: 433.78ppm, temp: 19.19'C, rh: 75.00%
2021-06-16_075436 CO2: 424.54ppm, temp: 19.17'C, rh: 74.80%
2021-06-16_080444 CO2: 437.11ppm, temp: 19.14'C, rh: 74.64%
2021-06-16_081452 CO2: 436.68ppm, temp: 19.16'C, rh: 74.48%
2021-06-16_082501 CO2: 430.84ppm, temp: 19.13'C, rh: 74.27%
2021-06-16_083509 CO2: 431.16ppm, temp: 19.17'C, rh: 73.93%
2021-06-16_084517 CO2: 433.62ppm, temp: 19.17'C, rh: 73.54%
2021-06-16_085526 CO2: 428.85ppm, temp: 19.16'C, rh: 73.31%
2021-06-16_090533 CO2: 429.30ppm, temp: 19.47'C, rh: 73.51%
2021-06-16_091539 CO2: 437.77ppm, temp: 22.54'C, rh: 79.34%
2021-06-16_092546 CO2: 453.52ppm, temp: 25.56'C, rh: 70.81%
2021-06-16_093553 CO2: 458.34ppm, temp: 26.15'C, rh: 65.66%
2021-06-16_094559 CO2: 456.21ppm, temp: 26.11'C, rh: 64.54%
2021-06-16_095606 CO2: 474.89ppm, temp: 26.15'C, rh: 61.95%
2021-06-16_100613 CO2: 477.38ppm, temp: 26.21'C, rh: 62.21%
2021-06-16_101619 CO2: 469.21ppm, temp: 26.24'C, rh: 62.41%
2021-06-16_102626 CO2: 473.29ppm, temp: 26.26'C, rh: 62.71%
2021-06-16_103632 CO2: 480.42ppm, temp: 26.26'C, rh: 62.55%
2021-06-16_104639 CO2: 489.24ppm, temp: 26.25'C, rh: 62.74%
2021-06-16_105646 CO2: 489.00ppm, temp: 26.28'C, rh: 62.63%
2021-06-16_110652 CO2: 487.23ppm, temp: 26.31'C, rh: 62.13%
2021-06-16_111659 CO2: 472.40ppm, temp: 26.22'C, rh: 62.01%
2021-06-16_112706 CO2: 461.80ppm, temp: 26.21'C, rh: 62.08%
2021-06-16_113712 CO2: 455.20ppm, temp: 26.21'C, rh: 61.96%
2021-06-16_114719 CO2: 464.51ppm, temp: 26.21'C, rh: 62.08%
2021-06-16_115726 CO2: 473.93ppm, temp: 26.21'C, rh: 62.09%
2021-06-16_120732 CO2: 471.43ppm, temp: 26.25'C, rh: 62.03%
2021-06-16_121739 CO2: 464.59ppm, temp: 26.25'C, rh: 62.25%
2021-06-16_122746 CO2: 469.00ppm, temp: 26.28'C, rh: 62.57%
2021-06-16_123752 CO2: 474.06ppm, temp: 26.28'C, rh: 62.92%
2021-06-16_124759 CO2: 470.25ppm, temp: 26.35'C, rh: 63.06%
2021-06-16_125805 CO2: 450.58ppm, temp: 26.33'C, rh: 63.17%
2021-06-16_130812 CO2: 431.78ppm, temp: 26.35'C, rh: 63.26%
2021-06-16_131819 CO2: 420.49ppm, temp: 26.35'C, rh: 63.49%
2021-06-16_132825 CO2: 412.36ppm, temp: 26.32'C, rh: 63.67%
2021-06-16_133832 CO2: 403.71ppm, temp: 26.33'C, rh: 63.88%
2021-06-16_134839 CO2: 396.82ppm, temp: 26.32'C, rh: 64.16%
2021-06-16_135845 CO2: 390.31ppm, temp: 26.32'C, rh: 64.29%
2021-06-16_140852 CO2: 389.13ppm, temp: 26.31'C, rh: 64.33%
2021-06-16_141858 CO2: 378.31ppm, temp: 26.33'C, rh: 64.50%
2021-06-16_142905 CO2: 380.56ppm, temp: 26.32'C, rh: 64.56%
2021-06-16_143912 CO2: 378.11ppm, temp: 26.33'C, rh: 64.66%
2021-06-16_144918 CO2: 374.54ppm, temp: 26.33'C, rh: 64.82%
2021-06-16_145925 CO2: 376.22ppm, temp: 26.36'C, rh: 64.88%
2021-06-16_150931 CO2: 374.59ppm, temp: 26.38'C, rh: 64.90%
2021-06-16_151938 CO2: 376.36ppm, temp: 26.38'C, rh: 64.90%
2021-06-16_152945 CO2: 380.16ppm, temp: 26.40'C, rh: 64.93%
2021-06-16_153951 CO2: 384.16ppm, temp: 26.36'C, rh: 64.89%
2021-06-16_154958 CO2: 378.47ppm, temp: 26.39'C, rh: 64.83%
2021-06-16_160004 CO2: 375.70ppm, temp: 26.38'C, rh: 64.89%
2021-06-16_161011 CO2: 371.09ppm, temp: 26.32'C, rh: 65.02%
2021-06-16_162018 CO2: 367.58ppm, temp: 26.29'C, rh: 65.12%
2021-06-16_163024 CO2: 366.21ppm, temp: 26.26'C, rh: 65.11%
2021-06-16_164031 CO2: 367.16ppm, temp: 26.26'C, rh: 65.19%
2021-06-16_165038 CO2: 370.65ppm, temp: 26.29'C, rh: 65.19%
2021-06-16_170044 CO2: 372.91ppm, temp: 26.29'C, rh: 65.27%
2021-06-16_171051 CO2: 377.44ppm, temp: 26.29'C, rh: 65.28%
2021-06-16_172057 CO2: 374.47ppm, temp: 26.28'C, rh: 65.27%
2021-06-16_173104 CO2: 378.51ppm, temp: 26.28'C, rh: 65.32%
2021-06-16_174111 CO2: 374.46ppm, temp: 26.26'C, rh: 65.26%
2021-06-16_175117 CO2: 379.94ppm, temp: 26.26'C, rh: 65.21%
2021-06-16_180124 CO2: 377.88ppm, temp: 26.31'C, rh: 65.17%
2021-06-16_181131 CO2: 375.58ppm, temp: 26.32'C, rh: 65.03%
2021-06-16_182137 CO2: 374.27ppm, temp: 26.35'C, rh: 65.03%
2021-06-16_183144 CO2: 371.35ppm, temp: 26.32'C, rh: 64.83%
2021-06-16_184150 CO2: 372.65ppm, temp: 26.32'C, rh: 64.72%
2021-06-16_185157 CO2: 371.80ppm, temp: 26.32'C, rh: 64.51%
2021-06-16_190204 CO2: 373.25ppm, temp: 26.31'C, rh: 64.31%
2021-06-16_191210 CO2: 375.21ppm, temp: 26.26'C, rh: 64.17%
