2021-06-12_004803 CO2: 384.67ppm, temp: 26.62'C, rh: 70.41%
2021-06-12_005803 CO2: 375.74ppm, temp: 26.62'C, rh: 69.62%
2021-06-12_010803 CO2: 398.58ppm, temp: 25.98'C, rh: 57.78%
2021-06-12_011804 CO2: 417.32ppm, temp: 22.85'C, rh: 52.24%
2021-06-12_012804 CO2: 420.36ppm, temp: 19.91'C, rh: 69.28%
2021-06-12_013804 CO2: 416.17ppm, temp: 19.30'C, rh: 79.66%
2021-06-12_014804 CO2: 413.50ppm, temp: 19.48'C, rh: 78.36%
2021-06-12_015804 CO2: 416.87ppm, temp: 19.51'C, rh: 77.52%
2021-06-12_020804 CO2: 428.18ppm, temp: 19.44'C, rh: 78.23%
2021-06-12_021804 CO2: 427.74ppm, temp: 19.40'C, rh: 78.63%
2021-06-12_022804 CO2: 421.13ppm, temp: 19.37'C, rh: 79.15%
2021-06-12_023804 CO2: 423.19ppm, temp: 19.38'C, rh: 79.20%
2021-06-12_024804 CO2: 424.89ppm, temp: 19.36'C, rh: 79.10%
2021-06-12_025805 CO2: 424.05ppm, temp: 19.36'C, rh: 79.13%
2021-06-12_030805 CO2: 429.43ppm, temp: 19.31'C, rh: 79.16%
2021-06-12_031805 CO2: 426.19ppm, temp: 19.30'C, rh: 79.40%
2021-06-12_032805 CO2: 434.86ppm, temp: 19.29'C, rh: 79.64%
2021-06-12_033805 CO2: 428.41ppm, temp: 19.25'C, rh: 79.66%
2021-06-12_034805 CO2: 430.95ppm, temp: 19.27'C, rh: 79.77%
2021-06-12_035805 CO2: 431.68ppm, temp: 19.26'C, rh: 79.78%
2021-06-12_040805 CO2: 430.31ppm, temp: 19.25'C, rh: 79.79%
2021-06-12_041805 CO2: 435.18ppm, temp: 19.26'C, rh: 79.92%
2021-06-12_042805 CO2: 436.24ppm, temp: 19.23'C, rh: 79.90%
2021-06-12_043806 CO2: 437.51ppm, temp: 19.22'C, rh: 79.98%
2021-06-12_044806 CO2: 435.89ppm, temp: 19.22'C, rh: 80.01%
2021-06-12_045806 CO2: 438.20ppm, temp: 19.20'C, rh: 80.25%
2021-06-12_050806 CO2: 439.14ppm, temp: 19.22'C, rh: 80.24%
2021-06-12_051806 CO2: 438.64ppm, temp: 19.19'C, rh: 80.18%
2021-06-12_052806 CO2: 438.55ppm, temp: 19.22'C, rh: 80.23%
2021-06-12_053806 CO2: 439.70ppm, temp: 19.22'C, rh: 80.20%
2021-06-12_054806 CO2: 439.88ppm, temp: 19.19'C, rh: 80.16%
2021-06-12_055806 CO2: 436.82ppm, temp: 19.16'C, rh: 80.19%
2021-06-12_060806 CO2: 437.60ppm, temp: 19.22'C, rh: 80.44%
2021-06-12_061806 CO2: 435.11ppm, temp: 19.17'C, rh: 80.45%
2021-06-12_062806 CO2: 436.00ppm, temp: 19.20'C, rh: 80.51%
2021-06-12_063806 CO2: 439.17ppm, temp: 19.17'C, rh: 80.50%
2021-06-12_064807 CO2: 439.26ppm, temp: 19.17'C, rh: 80.51%
2021-06-12_065807 CO2: 432.63ppm, temp: 19.17'C, rh: 80.52%
2021-06-12_070807 CO2: 441.17ppm, temp: 19.16'C, rh: 80.40%
2021-06-12_071807 CO2: 436.99ppm, temp: 19.13'C, rh: 80.38%
2021-06-12_072807 CO2: 438.77ppm, temp: 19.14'C, rh: 80.49%
2021-06-12_073807 CO2: 433.31ppm, temp: 19.16'C, rh: 80.84%
2021-06-12_074807 CO2: 435.89ppm, temp: 19.16'C, rh: 80.77%
2021-06-12_075807 CO2: 435.55ppm, temp: 19.19'C, rh: 80.78%
2021-06-12_080815 CO2: 439.85ppm, temp: 19.19'C, rh: 80.84%
2021-06-12_081824 CO2: 437.17ppm, temp: 19.19'C, rh: 80.91%
2021-06-12_082832 CO2: 436.76ppm, temp: 19.17'C, rh: 80.88%
2021-06-12_083841 CO2: 431.43ppm, temp: 19.19'C, rh: 80.85%
2021-06-12_084849 CO2: 432.13ppm, temp: 19.17'C, rh: 80.94%
2021-06-12_085857 CO2: 428.90ppm, temp: 19.17'C, rh: 80.87%
2021-06-12_090904 CO2: 421.08ppm, temp: 20.12'C, rh: 88.69%
2021-06-12_091911 CO2: 403.33ppm, temp: 23.58'C, rh: 92.33%
2021-06-12_092917 CO2: 399.33ppm, temp: 25.56'C, rh: 79.21%
2021-06-12_093924 CO2: 395.75ppm, temp: 25.95'C, rh: 74.50%
2021-06-12_094931 CO2: 397.06ppm, temp: 26.01'C, rh: 73.11%
2021-06-12_095937 CO2: 397.96ppm, temp: 26.08'C, rh: 72.32%
2021-06-12_100944 CO2: 398.22ppm, temp: 26.11'C, rh: 71.72%
2021-06-12_101951 CO2: 397.23ppm, temp: 26.13'C, rh: 71.43%
2021-06-12_102957 CO2: 396.16ppm, temp: 26.13'C, rh: 71.39%
2021-06-12_104004 CO2: 398.66ppm, temp: 26.19'C, rh: 71.28%
2021-06-12_105010 CO2: 396.54ppm, temp: 26.19'C, rh: 71.27%
2021-06-12_110017 CO2: 391.31ppm, temp: 26.22'C, rh: 71.35%
2021-06-12_111024 CO2: 391.56ppm, temp: 26.26'C, rh: 71.38%
2021-06-12_112030 CO2: 388.89ppm, temp: 26.21'C, rh: 71.42%
2021-06-12_113037 CO2: 394.51ppm, temp: 26.19'C, rh: 71.54%
2021-06-12_114044 CO2: 393.84ppm, temp: 26.21'C, rh: 71.73%
2021-06-12_115050 CO2: 395.85ppm, temp: 26.21'C, rh: 71.73%
2021-06-12_120057 CO2: 395.72ppm, temp: 26.24'C, rh: 71.80%
2021-06-12_121103 CO2: 395.27ppm, temp: 26.25'C, rh: 71.87%
2021-06-12_122110 CO2: 396.65ppm, temp: 26.24'C, rh: 71.87%
2021-06-12_123117 CO2: 392.89ppm, temp: 26.26'C, rh: 71.82%
2021-06-12_124123 CO2: 388.03ppm, temp: 26.28'C, rh: 71.78%
2021-06-12_125130 CO2: 393.05ppm, temp: 26.32'C, rh: 71.75%
2021-06-12_130137 CO2: 384.41ppm, temp: 26.33'C, rh: 71.79%
2021-06-12_131143 CO2: 381.93ppm, temp: 26.38'C, rh: 71.80%
2021-06-12_132150 CO2: 387.65ppm, temp: 26.39'C, rh: 71.70%
2021-06-12_133156 CO2: 389.49ppm, temp: 26.35'C, rh: 71.72%
2021-06-12_134203 CO2: 389.47ppm, temp: 26.33'C, rh: 71.76%
2021-06-12_135210 CO2: 382.18ppm, temp: 26.49'C, rh: 71.53%
2021-06-12_140216 CO2: 379.79ppm, temp: 26.49'C, rh: 71.19%
2021-06-12_141223 CO2: 384.86ppm, temp: 26.43'C, rh: 71.43%
2021-06-12_142230 CO2: 380.63ppm, temp: 26.36'C, rh: 71.57%
2021-06-12_143236 CO2: 374.41ppm, temp: 26.33'C, rh: 71.79%
2021-06-12_144243 CO2: 373.32ppm, temp: 26.33'C, rh: 71.90%
2021-06-12_145250 CO2: 371.06ppm, temp: 26.35'C, rh: 71.97%
2021-06-12_150256 CO2: 374.44ppm, temp: 26.35'C, rh: 71.95%
2021-06-12_151303 CO2: 376.04ppm, temp: 26.35'C, rh: 71.99%
2021-06-12_152309 CO2: 371.97ppm, temp: 26.35'C, rh: 72.00%
2021-06-12_153316 CO2: 373.81ppm, temp: 26.38'C, rh: 72.02%
2021-06-12_154323 CO2: 370.40ppm, temp: 26.42'C, rh: 71.99%
2021-06-12_155329 CO2: 371.80ppm, temp: 26.40'C, rh: 72.01%
2021-06-12_160336 CO2: 372.38ppm, temp: 26.42'C, rh: 71.97%
2021-06-12_161343 CO2: 372.86ppm, temp: 26.45'C, rh: 71.96%
2021-06-12_162349 CO2: 377.51ppm, temp: 26.46'C, rh: 71.85%
2021-06-12_163356 CO2: 381.54ppm, temp: 26.46'C, rh: 71.85%
2021-06-12_164402 CO2: 378.68ppm, temp: 26.42'C, rh: 71.86%
2021-06-12_165409 CO2: 370.26ppm, temp: 26.40'C, rh: 71.84%
2021-06-12_170416 CO2: 379.96ppm, temp: 26.38'C, rh: 71.84%
2021-06-12_171422 CO2: 376.52ppm, temp: 26.36'C, rh: 71.90%
2021-06-12_172429 CO2: 375.49ppm, temp: 26.36'C, rh: 71.92%
2021-06-12_173436 CO2: 374.93ppm, temp: 26.36'C, rh: 71.87%
2021-06-12_174442 CO2: 376.33ppm, temp: 26.35'C, rh: 71.91%
2021-06-12_175449 CO2: 381.83ppm, temp: 26.36'C, rh: 71.93%
2021-06-12_180455 CO2: 380.13ppm, temp: 26.33'C, rh: 71.93%
2021-06-12_181502 CO2: 378.32ppm, temp: 26.35'C, rh: 71.87%
2021-06-12_182509 CO2: 375.31ppm, temp: 26.38'C, rh: 71.82%
2021-06-12_183515 CO2: 378.11ppm, temp: 26.39'C, rh: 71.72%
2021-06-12_184522 CO2: 375.86ppm, temp: 26.39'C, rh: 71.66%
2021-06-12_185529 CO2: 374.85ppm, temp: 26.36'C, rh: 71.55%
2021-06-12_190535 CO2: 375.91ppm, temp: 26.40'C, rh: 71.47%
2021-06-12_191542 CO2: 371.64ppm, temp: 26.42'C, rh: 71.46%
2021-06-12_192549 CO2: 369.95ppm, temp: 26.40'C, rh: 71.32%
2021-06-12_193555 CO2: 366.23ppm, temp: 26.49'C, rh: 71.08%
2021-06-12_194602 CO2: 365.08ppm, temp: 26.50'C, rh: 70.95%
2021-06-12_195609 CO2: 369.27ppm, temp: 26.39'C, rh: 71.07%
2021-06-12_200615 CO2: 369.34ppm, temp: 26.36'C, rh: 71.01%
2021-06-12_201622 CO2: 371.70ppm, temp: 26.36'C, rh: 71.02%
2021-06-12_202628 CO2: 373.10ppm, temp: 26.36'C, rh: 70.98%
2021-06-12_203635 CO2: 373.89ppm, temp: 26.35'C, rh: 70.82%
2021-06-12_204642 CO2: 372.28ppm, temp: 26.36'C, rh: 70.77%
2021-06-12_205648 CO2: 374.44ppm, temp: 26.38'C, rh: 70.69%
2021-06-12_210648 CO2: 374.99ppm, temp: 26.36'C, rh: 70.56%
2021-06-12_211648 CO2: 379.30ppm, temp: 26.38'C, rh: 70.54%
2021-06-12_212649 CO2: 380.61ppm, temp: 26.40'C, rh: 70.40%
2021-06-12_213649 CO2: 379.99ppm, temp: 26.39'C, rh: 70.34%
2021-06-12_214649 CO2: 378.42ppm, temp: 26.40'C, rh: 70.27%
2021-06-12_215649 CO2: 379.55ppm, temp: 26.42'C, rh: 70.21%
2021-06-12_220649 CO2: 386.66ppm, temp: 26.43'C, rh: 70.65%
2021-06-12_221649 CO2: 386.31ppm, temp: 26.46'C, rh: 70.36%
2021-06-12_222649 CO2: 379.75ppm, temp: 26.47'C, rh: 71.18%
2021-06-12_223649 CO2: 379.45ppm, temp: 26.45'C, rh: 70.72%
2021-06-12_224649 CO2: 380.81ppm, temp: 26.46'C, rh: 70.27%
2021-06-12_225649 CO2: 385.03ppm, temp: 26.49'C, rh: 70.89%
2021-06-12_230649 CO2: 383.72ppm, temp: 26.49'C, rh: 70.27%
2021-06-12_231649 CO2: 379.65ppm, temp: 26.50'C, rh: 71.12%
2021-06-12_232649 CO2: 383.95ppm, temp: 26.47'C, rh: 70.42%
2021-06-12_233649 CO2: 387.74ppm, temp: 26.46'C, rh: 70.09%
2021-06-12_234650 CO2: 386.58ppm, temp: 26.42'C, rh: 71.03%
2021-06-12_235650 CO2: 397.49ppm, temp: 26.43'C, rh: 70.61%
2021-06-13_000650 CO2: 390.30ppm, temp: 26.43'C, rh: 70.34%
2021-06-13_001650 CO2: 392.05ppm, temp: 26.45'C, rh: 71.12%
2021-06-13_002650 CO2: 390.99ppm, temp: 26.46'C, rh: 70.59%
2021-06-13_003650 CO2: 383.60ppm, temp: 26.47'C, rh: 70.36%
2021-06-13_004650 CO2: 388.09ppm, temp: 26.47'C, rh: 71.03%
2021-06-13_005650 CO2: 389.03ppm, temp: 26.49'C, rh: 70.67%
2021-06-13_010650 CO2: 393.85ppm, temp: 26.08'C, rh: 64.53%
2021-06-13_011650 CO2: 424.42ppm, temp: 23.38'C, rh: 52.62%
2021-06-13_012650 CO2: 423.69ppm, temp: 20.20'C, rh: 66.29%
2021-06-13_013650 CO2: 422.23ppm, temp: 19.34'C, rh: 78.67%
2021-06-13_014651 CO2: 428.55ppm, temp: 19.50'C, rh: 78.31%
2021-06-13_015651 CO2: 422.13ppm, temp: 19.54'C, rh: 77.58%
2021-06-13_020651 CO2: 420.60ppm, temp: 19.46'C, rh: 78.08%
2021-06-13_021651 CO2: 420.25ppm, temp: 19.41'C, rh: 78.63%
2021-06-13_022651 CO2: 419.98ppm, temp: 19.36'C, rh: 78.82%
2021-06-13_023651 CO2: 416.67ppm, temp: 19.36'C, rh: 79.03%
2021-06-13_024651 CO2: 418.49ppm, temp: 19.34'C, rh: 79.34%
2021-06-13_025651 CO2: 422.15ppm, temp: 19.31'C, rh: 79.45%
2021-06-13_030651 CO2: 424.69ppm, temp: 19.30'C, rh: 79.42%
2021-06-13_031651 CO2: 429.77ppm, temp: 19.29'C, rh: 79.60%
2021-06-13_032651 CO2: 423.30ppm, temp: 19.29'C, rh: 79.70%
2021-06-13_033651 CO2: 417.99ppm, temp: 19.26'C, rh: 79.72%
2021-06-13_034651 CO2: 421.01ppm, temp: 19.23'C, rh: 79.85%
2021-06-13_035652 CO2: 422.64ppm, temp: 19.25'C, rh: 79.97%
2021-06-13_040652 CO2: 424.81ppm, temp: 19.23'C, rh: 80.02%
2021-06-13_041652 CO2: 426.83ppm, temp: 19.23'C, rh: 80.13%
2021-06-13_042652 CO2: 422.86ppm, temp: 19.23'C, rh: 80.28%
2021-06-13_043652 CO2: 427.30ppm, temp: 19.23'C, rh: 80.35%
2021-06-13_044652 CO2: 427.10ppm, temp: 19.22'C, rh: 80.41%
2021-06-13_045652 CO2: 424.30ppm, temp: 19.20'C, rh: 80.40%
2021-06-13_050652 CO2: 425.12ppm, temp: 19.17'C, rh: 80.36%
2021-06-13_051652 CO2: 426.81ppm, temp: 19.14'C, rh: 80.52%
2021-06-13_052652 CO2: 428.48ppm, temp: 19.17'C, rh: 80.54%
2021-06-13_053652 CO2: 431.94ppm, temp: 19.17'C, rh: 80.56%
2021-06-13_054652 CO2: 433.32ppm, temp: 19.16'C, rh: 80.73%
2021-06-13_055652 CO2: 429.74ppm, temp: 19.16'C, rh: 80.73%
2021-06-13_060653 CO2: 425.71ppm, temp: 19.16'C, rh: 80.66%
2021-06-13_061653 CO2: 424.96ppm, temp: 19.13'C, rh: 80.75%
2021-06-13_062653 CO2: 428.73ppm, temp: 19.16'C, rh: 80.92%
2021-06-13_063653 CO2: 427.86ppm, temp: 19.14'C, rh: 80.83%
2021-06-13_064653 CO2: 429.82ppm, temp: 19.10'C, rh: 80.93%
2021-06-13_065653 CO2: 424.58ppm, temp: 19.13'C, rh: 80.89%
2021-06-13_070653 CO2: 426.84ppm, temp: 19.13'C, rh: 81.01%
2021-06-13_071653 CO2: 424.61ppm, temp: 19.11'C, rh: 81.01%
2021-06-13_072653 CO2: 423.68ppm, temp: 19.11'C, rh: 80.93%
2021-06-13_073653 CO2: 424.01ppm, temp: 19.13'C, rh: 81.01%
2021-06-13_074653 CO2: 426.78ppm, temp: 19.11'C, rh: 81.02%
2021-06-13_075654 CO2: 428.37ppm, temp: 19.11'C, rh: 81.03%
2021-06-13_080702 CO2: 420.60ppm, temp: 19.11'C, rh: 81.00%
2021-06-13_081710 CO2: 424.12ppm, temp: 19.11'C, rh: 81.15%
2021-06-13_082718 CO2: 415.66ppm, temp: 19.11'C, rh: 81.15%
2021-06-13_083727 CO2: 419.62ppm, temp: 19.13'C, rh: 81.18%
2021-06-13_084735 CO2: 424.41ppm, temp: 19.13'C, rh: 81.21%
2021-06-13_085744 CO2: 420.57ppm, temp: 19.14'C, rh: 81.21%
2021-06-13_090750 CO2: 410.47ppm, temp: 19.79'C, rh: 86.14%
2021-06-13_091757 CO2: 394.56ppm, temp: 23.14'C, rh: 92.38%
2021-06-13_092804 CO2: 385.98ppm, temp: 25.46'C, rh: 81.58%
2021-06-13_093810 CO2: 386.12ppm, temp: 26.04'C, rh: 75.80%
2021-06-13_094817 CO2: 380.16ppm, temp: 26.08'C, rh: 74.36%
2021-06-13_095824 CO2: 380.63ppm, temp: 26.18'C, rh: 73.55%
2021-06-13_100830 CO2: 381.60ppm, temp: 26.24'C, rh: 72.91%
2021-06-13_101837 CO2: 379.04ppm, temp: 26.31'C, rh: 72.47%
2021-06-13_102844 CO2: 379.43ppm, temp: 26.32'C, rh: 72.28%
2021-06-13_103850 CO2: 378.79ppm, temp: 26.36'C, rh: 72.20%
2021-06-13_104857 CO2: 375.25ppm, temp: 26.32'C, rh: 72.25%
2021-06-13_105903 CO2: 379.90ppm, temp: 26.32'C, rh: 72.44%
2021-06-13_110910 CO2: 375.23ppm, temp: 26.33'C, rh: 72.64%
2021-06-13_111917 CO2: 374.98ppm, temp: 26.33'C, rh: 72.77%
2021-06-13_112923 CO2: 370.87ppm, temp: 26.35'C, rh: 72.92%
2021-06-13_113930 CO2: 376.37ppm, temp: 26.38'C, rh: 73.09%
2021-06-13_114937 CO2: 379.55ppm, temp: 26.38'C, rh: 73.22%
2021-06-13_115943 CO2: 378.67ppm, temp: 26.43'C, rh: 73.37%
2021-06-13_120950 CO2: 382.68ppm, temp: 26.43'C, rh: 73.36%
2021-06-13_121957 CO2: 374.20ppm, temp: 26.40'C, rh: 73.43%
2021-06-13_123004 CO2: 372.80ppm, temp: 26.42'C, rh: 73.51%
2021-06-13_124010 CO2: 372.72ppm, temp: 26.40'C, rh: 73.66%
2021-06-13_125017 CO2: 370.99ppm, temp: 26.42'C, rh: 73.62%
2021-06-13_130024 CO2: 368.74ppm, temp: 26.40'C, rh: 73.55%
2021-06-13_131030 CO2: 371.81ppm, temp: 26.43'C, rh: 73.52%
2021-06-13_132037 CO2: 374.43ppm, temp: 26.46'C, rh: 73.48%
2021-06-13_133044 CO2: 373.13ppm, temp: 26.43'C, rh: 73.51%
2021-06-13_134050 CO2: 365.88ppm, temp: 26.39'C, rh: 73.48%
2021-06-13_135057 CO2: 364.21ppm, temp: 26.39'C, rh: 73.53%
2021-06-13_140104 CO2: 366.41ppm, temp: 26.38'C, rh: 73.51%
2021-06-13_141110 CO2: 364.72ppm, temp: 26.36'C, rh: 73.46%
2021-06-13_142117 CO2: 365.14ppm, temp: 26.39'C, rh: 73.46%
2021-06-13_143124 CO2: 369.97ppm, temp: 26.40'C, rh: 73.34%
2021-06-13_144130 CO2: 368.61ppm, temp: 26.40'C, rh: 73.23%
2021-06-13_145137 CO2: 364.88ppm, temp: 26.45'C, rh: 73.16%
2021-06-13_150144 CO2: 369.55ppm, temp: 26.45'C, rh: 73.11%
2021-06-13_151150 CO2: 375.38ppm, temp: 26.47'C, rh: 73.15%
2021-06-13_152157 CO2: 371.27ppm, temp: 26.49'C, rh: 73.23%
2021-06-13_153204 CO2: 370.14ppm, temp: 26.49'C, rh: 73.19%
2021-06-13_154210 CO2: 369.97ppm, temp: 26.43'C, rh: 73.18%
2021-06-13_155217 CO2: 369.48ppm, temp: 26.42'C, rh: 73.25%
2021-06-13_160223 CO2: 367.30ppm, temp: 26.42'C, rh: 73.37%
2021-06-13_161230 CO2: 364.28ppm, temp: 26.43'C, rh: 73.45%
2021-06-13_162237 CO2: 365.69ppm, temp: 26.43'C, rh: 73.41%
2021-06-13_163243 CO2: 371.39ppm, temp: 26.42'C, rh: 73.50%
2021-06-13_164250 CO2: 362.79ppm, temp: 26.43'C, rh: 73.52%
2021-06-13_165257 CO2: 366.06ppm, temp: 26.45'C, rh: 73.45%
2021-06-13_170303 CO2: 358.29ppm, temp: 26.47'C, rh: 73.36%
2021-06-13_171310 CO2: 355.50ppm, temp: 26.47'C, rh: 73.28%
2021-06-13_172317 CO2: 364.91ppm, temp: 26.50'C, rh: 73.19%
2021-06-13_173323 CO2: 367.06ppm, temp: 26.49'C, rh: 73.15%
2021-06-13_174330 CO2: 361.41ppm, temp: 26.50'C, rh: 73.09%
2021-06-13_175336 CO2: 366.48ppm, temp: 26.53'C, rh: 73.02%
2021-06-13_180343 CO2: 364.49ppm, temp: 26.49'C, rh: 72.90%
2021-06-13_181350 CO2: 366.52ppm, temp: 26.50'C, rh: 72.83%
2021-06-13_182356 CO2: 366.46ppm, temp: 26.47'C, rh: 72.82%
2021-06-13_183403 CO2: 363.68ppm, temp: 26.49'C, rh: 72.86%
2021-06-13_184410 CO2: 361.88ppm, temp: 26.46'C, rh: 72.88%
2021-06-13_185416 CO2: 365.01ppm, temp: 26.46'C, rh: 72.94%
2021-06-13_190423 CO2: 361.34ppm, temp: 26.45'C, rh: 72.95%
2021-06-13_191430 CO2: 358.87ppm, temp: 26.45'C, rh: 72.95%
2021-06-13_192436 CO2: 361.31ppm, temp: 26.49'C, rh: 72.98%
2021-06-13_193443 CO2: 358.57ppm, temp: 26.50'C, rh: 72.90%
2021-06-13_194450 CO2: 359.59ppm, temp: 26.50'C, rh: 72.89%
2021-06-13_195456 CO2: 360.59ppm, temp: 26.50'C, rh: 72.81%
2021-06-13_200503 CO2: 365.74ppm, temp: 26.52'C, rh: 72.68%
2021-06-13_201510 CO2: 369.14ppm, temp: 26.52'C, rh: 72.53%
2021-06-13_202516 CO2: 373.78ppm, temp: 26.50'C, rh: 72.42%
2021-06-13_203523 CO2: 372.74ppm, temp: 26.45'C, rh: 72.46%
2021-06-13_204530 CO2: 368.39ppm, temp: 26.46'C, rh: 72.53%
2021-06-13_205536 CO2: 371.12ppm, temp: 26.47'C, rh: 72.45%
2021-06-13_210536 CO2: 370.89ppm, temp: 26.49'C, rh: 72.43%
2021-06-13_211536 CO2: 373.04ppm, temp: 26.50'C, rh: 72.34%
2021-06-13_212537 CO2: 366.14ppm, temp: 26.52'C, rh: 72.24%
2021-06-13_213537 CO2: 371.35ppm, temp: 26.53'C, rh: 72.11%
2021-06-13_214537 CO2: 373.58ppm, temp: 26.54'C, rh: 71.98%
2021-06-13_215537 CO2: 367.79ppm, temp: 26.52'C, rh: 71.77%
2021-06-13_220537 CO2: 366.50ppm, temp: 26.50'C, rh: 71.70%
2021-06-13_221537 CO2: 370.25ppm, temp: 26.50'C, rh: 71.82%
2021-06-13_222537 CO2: 371.41ppm, temp: 26.53'C, rh: 71.68%
2021-06-13_223537 CO2: 371.71ppm, temp: 26.54'C, rh: 71.62%
2021-06-13_224538 CO2: 372.09ppm, temp: 26.57'C, rh: 71.41%
2021-06-13_225538 CO2: 374.76ppm, temp: 26.53'C, rh: 71.28%
2021-06-13_230538 CO2: 370.48ppm, temp: 26.50'C, rh: 71.25%
2021-06-13_231538 CO2: 372.48ppm, temp: 26.52'C, rh: 71.26%
2021-06-13_232538 CO2: 376.93ppm, temp: 26.52'C, rh: 71.19%
2021-06-13_233538 CO2: 375.82ppm, temp: 26.52'C, rh: 71.13%
2021-06-13_234538 CO2: 375.96ppm, temp: 26.53'C, rh: 71.05%
2021-06-13_235538 CO2: 373.00ppm, temp: 26.56'C, rh: 71.03%
2021-06-14_000538 CO2: 380.73ppm, temp: 26.56'C, rh: 70.91%
2021-06-14_001539 CO2: 382.70ppm, temp: 26.57'C, rh: 70.94%
2021-06-14_002539 CO2: 380.20ppm, temp: 26.63'C, rh: 70.76%
2021-06-14_003539 CO2: 378.32ppm, temp: 26.60'C, rh: 70.89%
2021-06-14_004539 CO2: 377.24ppm, temp: 26.60'C, rh: 70.87%
2021-06-14_005539 CO2: 377.01ppm, temp: 26.59'C, rh: 70.83%
2021-06-14_010539 CO2: 387.26ppm, temp: 26.32'C, rh: 70.05%
2021-06-14_011539 CO2: 407.23ppm, temp: 23.99'C, rh: 53.00%
2021-06-14_012539 CO2: 410.49ppm, temp: 20.74'C, rh: 62.40%
2021-06-14_013540 CO2: 411.24ppm, temp: 19.46'C, rh: 76.89%
2021-06-14_014540 CO2: 420.80ppm, temp: 19.51'C, rh: 78.43%
2021-06-14_015540 CO2: 422.57ppm, temp: 19.55'C, rh: 77.31%
2021-06-14_020540 CO2: 416.31ppm, temp: 19.53'C, rh: 78.00%
2021-06-14_021540 CO2: 412.68ppm, temp: 19.41'C, rh: 78.37%
2021-06-14_022540 CO2: 421.56ppm, temp: 19.41'C, rh: 78.67%
2021-06-14_023540 CO2: 421.87ppm, temp: 19.38'C, rh: 78.88%
2021-06-14_024540 CO2: 418.49ppm, temp: 19.37'C, rh: 79.17%
2021-06-14_025540 CO2: 423.20ppm, temp: 19.36'C, rh: 79.56%
2021-06-14_030541 CO2: 423.86ppm, temp: 19.37'C, rh: 79.61%
2021-06-14_031541 CO2: 423.88ppm, temp: 19.36'C, rh: 79.64%
2021-06-14_032541 CO2: 420.39ppm, temp: 19.34'C, rh: 79.66%
2021-06-14_033541 CO2: 416.25ppm, temp: 19.34'C, rh: 79.65%
2021-06-14_034541 CO2: 418.85ppm, temp: 19.27'C, rh: 79.60%
2021-06-14_035541 CO2: 417.25ppm, temp: 19.31'C, rh: 79.82%
2021-06-14_040541 CO2: 421.47ppm, temp: 19.29'C, rh: 79.89%
2021-06-14_041541 CO2: 411.15ppm, temp: 19.29'C, rh: 80.03%
2021-06-14_042542 CO2: 408.92ppm, temp: 19.29'C, rh: 80.16%
2021-06-14_043542 CO2: 415.42ppm, temp: 19.26'C, rh: 80.18%
2021-06-14_044542 CO2: 417.38ppm, temp: 19.26'C, rh: 80.23%
2021-06-14_045542 CO2: 416.76ppm, temp: 19.25'C, rh: 80.31%
2021-06-14_050542 CO2: 419.95ppm, temp: 19.23'C, rh: 80.46%
2021-06-14_051542 CO2: 419.53ppm, temp: 19.23'C, rh: 80.42%
2021-06-14_052542 CO2: 417.26ppm, temp: 19.20'C, rh: 80.63%
2021-06-14_053542 CO2: 419.25ppm, temp: 19.20'C, rh: 80.50%
2021-06-14_054542 CO2: 421.57ppm, temp: 19.20'C, rh: 80.63%
2021-06-14_055543 CO2: 418.34ppm, temp: 19.22'C, rh: 80.71%
2021-06-14_060543 CO2: 418.23ppm, temp: 19.19'C, rh: 80.73%
2021-06-14_061543 CO2: 419.38ppm, temp: 19.19'C, rh: 81.00%
2021-06-14_062543 CO2: 421.28ppm, temp: 19.19'C, rh: 81.17%
2021-06-14_063543 CO2: 420.94ppm, temp: 19.20'C, rh: 81.38%
2021-06-14_064543 CO2: 419.03ppm, temp: 19.23'C, rh: 81.28%
2021-06-14_065543 CO2: 421.31ppm, temp: 19.26'C, rh: 81.27%
2021-06-14_070543 CO2: 422.30ppm, temp: 19.26'C, rh: 81.07%
2021-06-14_071543 CO2: 418.77ppm, temp: 19.26'C, rh: 80.98%
2021-06-14_072544 CO2: 419.07ppm, temp: 19.25'C, rh: 80.89%
2021-06-14_073544 CO2: 422.58ppm, temp: 19.20'C, rh: 80.88%
2021-06-14_074544 CO2: 419.08ppm, temp: 19.17'C, rh: 80.96%
2021-06-14_075544 CO2: 412.57ppm, temp: 19.16'C, rh: 81.00%
2021-06-14_080552 CO2: 419.33ppm, temp: 19.16'C, rh: 81.15%
2021-06-14_081601 CO2: 415.59ppm, temp: 19.17'C, rh: 81.23%
2021-06-14_082609 CO2: 416.50ppm, temp: 19.19'C, rh: 81.22%
2021-06-14_083618 CO2: 420.89ppm, temp: 19.16'C, rh: 81.28%
2021-06-14_084626 CO2: 422.78ppm, temp: 19.17'C, rh: 81.23%
2021-06-14_085634 CO2: 417.94ppm, temp: 19.16'C, rh: 81.29%
2021-06-14_090641 CO2: 420.32ppm, temp: 19.61'C, rh: 83.82%
2021-06-14_091648 CO2: 403.96ppm, temp: 23.25'C, rh: 92.99%
2021-06-14_092654 CO2: 389.72ppm, temp: 25.33'C, rh: 87.97%
2021-06-14_093701 CO2: 380.98ppm, temp: 25.91'C, rh: 79.61%
2021-06-14_094708 CO2: 379.79ppm, temp: 26.06'C, rh: 77.46%
